FIPS,STATE,2G,3G,4G_LTE,4G_Non_LTE,Other,ANY
020160001001453,AK,59.88,0.0,0.0,0.0,0.0,59.88
020160001001454,AK,77.17,0.0,0.0,0.0,0.0,77.17
020160001001455,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001456,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001457,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001458,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001459,AK,99.24,0.0,0.0,0.0,0.0,99.24
020160001001460,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001461,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001463,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001464,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001465,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001466,AK,96.73,0.0,0.0,0.0,0.0,96.73
020160001001467,AK,58.38,0.0,0.0,0.0,0.0,58.38
020160001001468,AK,70.43,0.0,0.0,0.0,0.0,70.43
020160001001469,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001470,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001471,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001472,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001473,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001474,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001475,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001476,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001477,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001478,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001479,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001480,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001481,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001482,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001483,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001484,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001485,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001486,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001487,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001488,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001489,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001490,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001491,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001492,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001493,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001494,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001495,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001496,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001497,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001498,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001499,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001500,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001501,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001502,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001503,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001504,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001505,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001506,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001507,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001529,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001683,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001684,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001685,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001686,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001687,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001688,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001689,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001690,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001788,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001817,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001836,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001838,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001839,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160001001840,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160002001000,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160002001001,AK,4.98,0.0,0.0,0.0,0.0,4.98
020160002001004,AK,4.01,2.14,16.69,0.0,2.14,17.7
020160002001005,AK,87.03,0.0,0.0,0.0,0.0,87.03
020160002001008,AK,0.47,0.15,3.81,0.0,0.15,4.03
020160002001024,AK,22.76,17.67,34.86,0.0,17.67,36.11
020160002001030,AK,48.83,40.95,79.31,0.0,40.95,79.54
020160002001031,AK,28.05,13.42,41.35,0.0,13.42,41.56
020160002001032,AK,97.86,0.0,74.24,0.0,0.0,97.86
020160002001033,AK,99.98,0.0,18.04,0.0,0.0,99.98
020160002001034,AK,100.0,93.43,100.0,0.0,93.43,100.0
020160002001035,AK,99.06,82.12,80.49,0.0,82.12,99.15
020160002001036,AK,100.0,93.62,100.0,0.0,93.62,100.0
020160002001037,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002001038,AK,100.0,93.5,100.0,0.0,93.5,100.0
020160002001039,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002001040,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002001046,AK,100.0,86.36,100.0,0.0,86.36,100.0
020160002001047,AK,100.0,45.81,100.0,0.0,45.81,100.0
020160002001048,AK,100.0,28.37,100.0,0.0,28.37,100.0
020160002001049,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002001050,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002001051,AK,92.44,76.13,88.78,0.0,76.13,94.68
020160002001052,AK,100.0,99.98,100.0,0.0,99.98,100.0
020160002001053,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002001054,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002001055,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002001056,AK,100.0,80.79,100.0,0.0,80.79,100.0
020160002001057,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002001058,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002001059,AK,100.0,92.65,100.0,0.0,92.65,100.0
020160002001060,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002001061,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002001062,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002001063,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002001064,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002001065,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002001066,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002000,AK,18.64,0.0,1.39,0.0,0.0,19.11
020160002002001,AK,97.85,0.0,5.92,0.0,0.0,99.21
020160002002007,AK,0.74,0.0,5.07,0.0,0.0,5.35
020160002002009,AK,55.71,38.79,54.87,0.0,38.79,69.97
020160002002010,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002011,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002012,AK,66.03,53.18,75.57,0.0,53.18,80.93
020160002002013,AK,100.0,98.74,100.0,0.0,98.74,100.0
020160002002014,AK,100.0,97.74,100.0,0.0,97.74,100.0
020160002002015,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002017,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002018,AK,0.0,0.0,100.0,0.0,0.0,100.0
020160002002019,AK,0.0,0.0,100.0,0.0,0.0,100.0
020160002002020,AK,0.0,0.0,18.61,0.0,0.0,18.61
020160002002021,AK,99.87,86.25,99.65,0.0,86.25,99.88
020160002002022,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002023,AK,100.0,99.69,21.56,0.0,99.69,100.0
020160002002024,AK,0.0,0.0,100.0,0.0,0.0,100.0
020160002002025,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002026,AK,100.0,97.66,100.0,0.0,97.66,100.0
020160002002028,AK,99.69,0.0,34.71,0.0,0.0,99.98
020160002002029,AK,99.91,0.0,100.0,0.0,0.0,100.0
020160002002030,AK,16.06,13.45,100.0,0.0,13.45,100.0
020160002002031,AK,100.0,99.39,100.0,0.0,99.39,100.0
020160002002032,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002046,AK,0.01,0.0,1.08,0.0,0.0,1.1
020160002002091,AK,1.02,0.42,1.98,0.0,0.42,2.32
020160002002143,AK,0.0,0.0,100.0,0.0,0.0,100.0
020160002002166,AK,0.0,0.0,100.0,0.0,0.0,100.0
020160002002251,AK,0.0,0.0,100.0,0.0,0.0,100.0
020160002002257,AK,0.0,0.0,28.64,0.0,0.0,28.64
020160002002260,AK,100.0,20.28,0.0,0.0,20.28,100.0
020160002002261,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002262,AK,100.0,0.0,0.0,0.0,0.0,100.0
020160002002263,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002264,AK,94.97,0.0,0.0,0.0,0.0,94.97
020160002002265,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002266,AK,100.0,93.34,90.86,0.0,93.34,100.0
020160002002267,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002268,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002269,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002270,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002271,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002272,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002273,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002274,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002275,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002276,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002277,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002278,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002279,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002280,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002281,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002282,AK,100.0,100.0,100.0,0.0,100.0,100.0
020160002002283,AK,100.0,100.0,100.0,0.0,100.0,100.0
020200001011000,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011001,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011002,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011003,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011004,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011005,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011006,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011007,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011008,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011009,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011010,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011011,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011012,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011013,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011014,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011015,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011016,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011017,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011018,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011019,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011020,AK,100.0,100.0,100.0,99.93,0.0,100.0
020200001011021,AK,99.99,100.0,100.0,100.0,0.0,100.0
020200001011022,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011023,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011024,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011025,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011026,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011027,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011028,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011029,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011030,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011031,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011032,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011033,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011034,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011035,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011036,AK,99.84,100.0,100.0,100.0,0.0,100.0
020200001011037,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011038,AK,79.55,99.99,100.0,99.77,0.0,100.0
020200001011039,AK,96.58,100.0,100.0,100.0,0.0,100.0
020200001011040,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011041,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011042,AK,43.16,100.0,100.0,100.0,0.0,100.0
020200001011043,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011044,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011045,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011046,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011047,AK,5.98,88.5,95.1,87.5,0.0,99.02
020200001011048,AK,61.64,100.0,100.0,100.0,0.0,100.0
020200001011049,AK,97.92,100.0,100.0,100.0,0.0,100.0
020200001011050,AK,33.51,99.15,99.35,98.48,0.0,99.76
020200001011051,AK,5.22,100.0,100.0,99.34,0.0,100.0
020200001011052,AK,20.32,94.88,97.37,89.53,0.0,99.73
020200001011053,AK,99.99,100.0,100.0,100.0,0.0,100.0
020200001011054,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011055,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011056,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011057,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011058,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011059,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011060,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011061,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011062,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011063,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011064,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011065,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011066,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011067,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011068,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011069,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011070,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011071,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011072,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011073,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001011074,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012000,AK,17.22,56.78,48.34,55.33,0.0,60.6
020200001012001,AK,0.0,17.73,38.18,15.18,0.0,46.25
020200001012002,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012003,AK,0.0,87.81,6.02,83.46,0.0,87.83
020200001012004,AK,0.0,100.0,94.72,99.92,0.0,100.0
020200001012005,AK,71.85,82.01,11.75,82.01,0.0,95.82
020200001012006,AK,0.0,0.23,0.0,0.12,0.0,0.23
020200001012007,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012008,AK,19.7,70.75,77.39,68.62,0.0,79.74
020200001012009,AK,66.99,99.75,74.81,99.18,0.0,99.75
020200001012010,AK,17.0,17.0,6.09,0.0,0.0,22.86
020200001012011,AK,59.41,100.0,100.0,100.0,0.0,100.0
020200001012012,AK,99.07,100.0,58.92,89.62,0.0,100.0
020200001012013,AK,0.0,100.0,100.0,100.0,0.0,100.0
020200001012015,AK,0.0,100.0,100.0,100.0,0.0,100.0
020200001012016,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012019,AK,38.89,100.0,100.0,100.0,0.0,100.0
020200001012020,AK,7.76,77.29,89.62,72.44,0.0,92.71
020200001012021,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012022,AK,0.0,100.0,99.87,100.0,0.0,100.0
020200001012023,AK,0.0,100.0,99.93,100.0,0.0,100.0
020200001012024,AK,0.0,100.0,80.06,100.0,0.0,100.0
020200001012025,AK,0.0,100.0,84.38,100.0,0.0,100.0
020200001012027,AK,10.33,99.63,100.0,99.31,0.0,100.0
020200001012029,AK,0.54,94.05,96.33,92.58,0.0,100.0
020200001012030,AK,0.0,58.95,0.0,54.52,0.0,58.95
020200001012031,AK,54.44,99.74,93.11,99.27,0.0,100.0
020200001012032,AK,0.0,100.0,100.0,100.0,0.0,100.0
020200001012033,AK,0.0,100.0,99.62,100.0,0.0,100.0
020200001012034,AK,100.0,100.0,97.06,100.0,0.0,100.0
020200001012037,AK,0.0,100.0,96.23,100.0,0.0,100.0
020200001012038,AK,0.0,100.0,96.71,100.0,0.0,100.0
020200001012041,AK,0.0,22.51,0.0,21.78,0.0,22.51
020200001012042,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012043,AK,0.0,10.66,4.64,9.63,0.0,15.3
020200001012044,AK,0.0,99.71,90.58,99.22,0.0,99.75
020200001012045,AK,0.0,100.0,100.0,100.0,0.0,100.0
020200001012046,AK,0.0,100.0,96.04,99.94,0.0,100.0
020200001012048,AK,86.77,99.99,47.81,97.62,0.0,100.0
020200001012050,AK,99.98,100.0,100.0,100.0,0.0,100.0
020200001012051,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012052,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012053,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012054,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012055,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012056,AK,99.99,100.0,100.0,100.0,0.0,100.0
020200001012057,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012058,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012059,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012060,AK,99.95,100.0,100.0,100.0,0.0,100.0
020200001012061,AK,0.03,57.61,91.21,51.2,0.0,94.53
020200001012063,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012064,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012065,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012066,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012067,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012068,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012069,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012070,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012071,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012072,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012073,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012074,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012076,AK,4.05,5.45,20.39,0.53,0.0,21.87
020200001012077,AK,12.75,12.93,12.24,0.15,0.0,23.85
020200001012078,AK,38.68,78.33,75.61,65.8,0.0,87.21
020200001012079,AK,0.0,100.0,0.0,91.95,0.0,100.0
020200001012080,AK,2.98,69.67,60.71,65.34,0.0,73.84
020200001012081,AK,0.0,99.7,100.0,99.7,0.0,100.0
020200001012082,AK,0.0,100.0,100.0,77.47,0.0,100.0
020200001012083,AK,57.51,100.0,100.0,100.0,0.0,100.0
020200001012084,AK,39.62,100.0,100.0,100.0,0.0,100.0
020200001012085,AK,0.0,43.41,80.34,38.42,0.0,80.34
020200001012086,AK,0.0,100.0,100.0,100.0,0.0,100.0
020200001012087,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012088,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001012089,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013000,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013001,AK,100.0,100.0,99.96,100.0,0.0,100.0
020200001013002,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013003,AK,99.95,100.0,100.0,100.0,0.0,100.0
020200001013004,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013005,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013006,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013007,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013008,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013009,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013010,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013011,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013012,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013013,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013014,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013015,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013016,AK,99.79,100.0,100.0,100.0,0.0,100.0
020200001013017,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013018,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013019,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013020,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013021,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013022,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013023,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013024,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013025,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013026,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013027,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013028,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013029,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013030,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013031,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013032,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013033,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013034,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013035,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013036,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013037,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013038,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013039,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013040,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013041,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013042,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013043,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013044,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013045,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013046,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013047,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001013048,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021000,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021001,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021002,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021003,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021004,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021005,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021006,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021007,AK,99.99,100.0,100.0,100.0,0.0,100.0
020200001021008,AK,99.98,100.0,100.0,100.0,0.0,100.0
020200001021009,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021010,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021011,AK,99.99,100.0,100.0,100.0,0.0,100.0
020200001021012,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021013,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021014,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021015,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021016,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021017,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021018,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021019,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021020,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021021,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021022,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021023,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021024,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021025,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001021026,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022000,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022001,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022002,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022003,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022004,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022005,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022006,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022007,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022008,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022009,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022010,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022011,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022012,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022013,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022014,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022015,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022016,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022017,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022018,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022019,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022020,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022021,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022022,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022023,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022024,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022025,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022026,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001022027,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001023000,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001023001,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001023002,AK,100.0,100.0,100.0,100.0,0.0,100.0
020200001023003,AK,99.99,100.0,100.0,100.0,0.0,100.0
020200001023004,AK,100.0,100.0,100.0,100.0,0.0,100.0
